"b535688c-153c-11eb-934c-0a29365a243a",181.0,lbs,0.2,"2020-10-23 14:33:24",2020,297
"b890a6fe-153c-11eb-81fb-0a29365a243a",181.6,lbs,0.2,"2020-10-23 14:33:30",2020,297
"5535250a-1657-11eb-a0aa-0a29365a243a",181.0,lbs,0.2,"2020-10-25 00:16:31",2020,299
"c0e05d4c-1733-11eb-a5cd-0a29365a243a",181.8,lbs,0.2,"2020-10-26 02:34:21",2020,300
"48e0fe94-1799-11eb-814e-0a29365a243a",179.6,lbs,0.2,"2020-10-26 14:41:08",2020,300
"214242e6-1ab2-11eb-82f2-0a29365a243a",182.0,lbs,0.2,"2020-10-30 13:16:32",2020,304
"1ce8ca96-1d0d-11eb-a5e1-0a29365a243a",183.6,lbs,0.2,"2020-11-02 13:12:52",2020,307
"b0348120-1e0f-11eb-b12a-0a29365a243a",182.6,lbs,0.2,"2020-11-03 20:03:49",2020,308
"eb4c6e5c-1f7d-11eb-931b-0a29365a243a",185.2,lbs,0.2,"2020-11-05 15:45:24",2020,310
"bbf1d454-221a-11eb-a3c0-0a29365a243a",183.8,lbs,0.2,"2020-11-08 23:32:58",2020,313
"d158022e-2296-11eb-aa3f-0a29365a243a",182.8,lbs,0.2,"2020-11-09 14:21:11",2020,314
"cf3306e0-2365-11eb-8516-0a29365a243a",181.2,lbs,0.2,"2020-11-10 15:02:53",2020,315
"a027917c-242d-11eb-9d97-0a29365a243a",184.8,lbs,0.2,"2020-11-11 14:53:14",2020,316
"ab858aaa-24fb-11eb-9120-0a29365a243a",184.0,lbs,0.2,"2020-11-12 15:28:09",2020,317
"e3be64e4-28ef-11eb-9715-0a29365a243a",181.2,lbs,0.2,"2020-11-17 16:13:54",2020,322
"60cbc984-29c4-11eb-961a-0a29365a243a",181.0,lbs,0.2,"2020-11-18 17:34:57",2020,323
"c7af699c-2aa2-11eb-9ea6-0a29365a243a",182.2,lbs,0.2,"2020-11-19 20:06:58",2020,324
"6ba5875e-332a-11eb-83e3-0a29365a243a",183.4,lbs,0.2,"2020-11-30 16:38:05",2020,335
"e2e2b720-34b9-11eb-91fd-0a29365a243a",187.0,lbs,0.2,"2020-12-02 16:17:34",2020,337
"6594a4fc-3579-11eb-88d1-0a29365a243a",185.8,lbs,0.2,"2020-12-03 15:08:27",2020,338
"be54d8ac-3658-11eb-86e6-0a29365a243a",185.8,lbs,0.2,"2020-12-04 17:47:14",2020,339
"57c45064-38aa-11eb-abce-0a29365a243a",185.0,lbs,0.2,"2020-12-07 16:36:23",2020,342
"fd46b564-3958-11eb-8c7e-0a29365a243a",182.8,lbs,0.2,"2020-12-08 13:26:33",2020,343
"4d301670-3d95-11eb-8a62-0a29365a243a",183.8,lbs,0.2,"2020-12-13 22:48:21",2020,348
"c7eab8f2-3e1c-11eb-b3bb-0a29365a243a",184.0,lbs,0.2,"2020-12-14 14:58:09",2020,349
"384590ca-3fb4-11eb-9234-0a29365a243a",183.8,lbs,0.2,"2020-12-16 15:34:43",2020,351
