"\"Oct. 1, 2020\"","\"Sept. 30, 2020\"",Indoor Run / Jog,521,3.34196,2433,12.1336,7.50441,4.94495,7.9953,,7221,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4722781321
"\"Sept. 30, 2020\"","\"Sept. 28, 2020\"",Indoor Run / Jog,1070,1.56468,4993,53.1846,8.9408,1.12815,6.71081,,3381,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4719601510
"\"Sept. 28, 2020\"","\"Sept. 27, 2020\"",Indoor Run / Jog,23154,3.13474,108034,574.391,7.70655,0.104458,7.78559,,6773,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4712988220
"\"Sept. 28, 2020\"","\"Sept. 22, 2020\"",Run,141,1.33965,1382,17.1935,10.4857,3.48969,5.72208,,3475,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4712989714
"\"Sept. 28, 2020\"","\"Sept. 21, 2020\"",Run,414,3.03641,2345,12.8716,9.60688,4.66144,6.24553,,5993,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4712989480
"\"Sept. 28, 2020\"","\"Sept. 16, 2020\"",Run,40,0.300234,242,13.434,10.3842,4.46629,5.77801,,617,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4712989216
"\"Sept. 28, 2020\"","\"Sept. 16, 2020\"",Run,48,0.459697,502,18.2004,10.7075,3.29663,5.60353,,1259,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4712989000
"\"Sept. 28, 2020\"","\"Sept. 13, 2020\"",Run,403,2.98487,2347,13.105,9.53516,4.57841,6.2925,,5991,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4712988736
"\"Sept. 28, 2020\"","\"Sept. 10, 2020\"",Run,393,2.92729,2322,13.2204,9.99717,4.53844,6.0017,,5924,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4712988499
"\"Sept. 27, 2020\"","\"Sept. 8, 2020\"",Indoor Run / Jog,928,2.88906,4329,24.9735,7.47989,2.40254,8.02151,,6243,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4709395138
"\"Sept. 7, 2020\"","\"Sept. 7, 2020\"",Indoor Run / Jog,589,2.82605,2747,16.2005,7.92902,3.7036,7.56714,,6106,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4656076309
"\"Sept. 6, 2020\"","\"Sept. 6, 2020\"",Indoor Run / Jog,579,4.5,2700,10.0,0,6.0,0,,9723,b'on treadmill at hotel',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4651613119
"\"Sept. 6, 2020\"","\"Sept. 6, 2020\"",Weight Workout,0,0,0,0,0,0,0,,,"b'bicep curls 3x12 @ 25, shoulder raises 3x12 @ 20, triceps kettle bell lifts 3x12 @ 25'",Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4651610410
"\"Sept. 6, 2020\"","\"Sept. 3, 2020\"",Indoor Run / Jog,781,3.18849,3646,19.0581,7.61257,3.14826,7.88171,,6890,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4651609642
"\"Sept. 2, 2020\"","\"Sept. 2, 2020\"",Indoor Run / Jog,523,2.93044,2443,13.8944,7.42328,4.31829,8.08268,,6332,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4642476970
"\"Sept. 1, 2020\"","\"Sept. 1, 2020\"",Weight Workout,0,0,0,0,0,0,0,,,"b'biceps 3 sets 12 at 25, triceps same, shoulders at 20, '",Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4639483984
"\"Sept. 1, 2020\"","\"Sept. 1, 2020\"",Indoor Run / Jog,539,3.33141,2515,12.5823,7.55394,4.76861,7.94287,,7198,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4639332517
"\"Aug. 31, 2020\"","\"Aug. 31, 2020\"",Run,433,3.14739,2396,12.6877,9.08926,4.72897,6.6012,,6129,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4636296052
"\"Aug. 28, 2020\"","\"Aug. 24, 2020\"",Indoor Run / Jog,514,3.0,2400,13.3333,0,4.5,0,,6482,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4627051384
"\"Aug. 28, 2020\"","\"Aug. 21, 2020\"",Indoor Run / Jog,32767,4.96454,260462,874.407,6.23663,0.0686179,9.62057,,10727,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4627048273
"\"Aug. 21, 2020\"","\"Aug. 19, 2020\"",Run,372,2.72603,2106,12.8759,9.37846,4.65988,6.39764,,5382,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4609194868
"\"Aug. 18, 2020\"","\"Aug. 18, 2020\"",Bike Ride,171,5.0,1800,6.0,0,10.0,0,,,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4601156050
"\"Aug. 18, 2020\"","\"Aug. 18, 2020\"",Indoor Run / Jog,514,3.0,2400,13.3333,34.7594,4.5,1.72615,,88,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4601152066
"\"Aug. 17, 2020\"","\"Aug. 17, 2020\"",Bike Ride,171,5.0,1800,6.0,0,10.0,0,,,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4597860877
"\"Aug. 17, 2020\"","\"Aug. 17, 2020\"",Indoor Run / Jog,568,3.00824,2649,14.6763,7.69791,4.08821,7.79432,,6500,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4597495804
"\"Aug. 15, 2020\"","\"Aug. 15, 2020\"",Indoor Run / Jog,419,2.22339,1957,14.6698,7.69791,4.09003,7.79432,,4962,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4592031643
"\"Aug. 14, 2020\"","\"Aug. 14, 2020\"",Bike Ride,171,5.0,1800,6.0,0,10.0,0,,,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4589511337
"\"Aug. 14, 2020\"","\"Aug. 14, 2020\"",Run,272,2.17591,4298,32.9211,7.82065,1.82254,7.67199,,10555,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4589511178
"\"Aug. 14, 2020\"","\"Aug. 11, 2020\"",Run,332,2.40974,1389,9.60684,7.28158,6.24555,8.23996,,3627,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4589356534
"\"Aug. 11, 2020\"","\"Aug. 10, 2020\"",Bike Ride,171,5.0,1800,6.0,0,10.0,0,,,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4578922027
"\"Aug. 11, 2020\"","\"Aug. 10, 2020\"",Run,334,2.4185,1400,9.64784,7.12296,6.21901,8.42346,,3654,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4578921601
"\"Aug. 7, 2020\"","\"Aug. 7, 2020\"",Bike Ride,171,5.0,1800,6.0,0,10.0,0,,,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4569466285
"\"Aug. 7, 2020\"","\"Aug. 7, 2020\"",Run,331,2.42068,1365,9.39819,7.12296,6.38421,8.42346,,3571,b'',Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/4567853620
